UNIT	EXITSn_hourly
R550	32.0
R550	8.0
R550	7.0
R550	74.0
R550	16.0
R550	19.0
R550	12.0
R550	5.0
R550	17.0
R550	7.0
R550	4.0
R550	279.0
R550	4.0
R550	21.0
R550	10.0
R550	17.0
R550	8.0
R550	7.0
R550	104.0
R550	1369.0
R550	9.0
R550	6.0
R550	2.0
R550	13.0
R550	2.0
R550	46.0
R550	64.0
R550	137.0
R550	3.0
R550	80.0
R550	23.0
R550	42.0
R550	49.0
R550	128.0
R550	179.0
R550	16.0
R550	14.0
R550	11.0
R550	309.0
R550	89.0
R550	51.0
R550	49.0
R550	28.0
R550	119.0
R550	12.0
R550	8.0
R550	720.0
R550	371.0
R550	119.0
R550	43.0
R550	216.0
R550	140.0
R550	12.0
R550	98.0
R550	913.0
R550	607.0
R550	36.0
R550	77.0
R550	659.0
R550	1962.0
R550	190.0
R550	15.0
R550	35.0
R550	661.0
R550	568.0
R550	400.0
R550	739.0
R550	16.0
R550	530.0
R550	709.0
R550	315.0
R550	340.0
R550	610.0
R550	573.0
R550	570.0
R550	84.0
R550	26.0
R550	646.0
R550	804.0
R550	173.0
R550	120.0
R550	67.0
R550	48.0
R550	112.0
R550	16.0
R550	9.0
R550	1441.0
R550	312.0
R550	130.0
R550	156.0
R550	624.0
R550	425.0
R550	6.0
R550	57.0
R550	1108.0
R550	699.0
R550	19.0
R550	31.0
R550	334.0
R550	1146.0
R550	30.0
R550	4.0
R550	1.0
R550	30.0
R551	299.0
R551	157.0
R551	106.0
R551	49.0
R551	12.0
R551	213.0
R551	48.0
R551	146.0
R551	170.0
R551	144.0
R551	100.0
R551	132.0
R551	120.0
R551	62.0
R551	106.0
R551	68.0
R551	131.0
R551	31.0
R551	2.0
R551	45.0
R551	16.0
R551	26.0
R551	4.0
R551	3.0
R551	36.0
R551	9.0
R551	34.0
R551	28.0
R551	25.0
R551	11.0
R551	24.0
R551	11.0
R551	7.0
R551	10.0
R551	10.0
R551	12.0
R551	19.0
R551	175.0
R551	24.0
R551	27.0
R551	25.0
R551	12.0
R551	62.0
R551	160.0
R551	22.0
R551	195.0
R551	155.0
R551	88.0
R551	40.0
R551	59.0
R551	109.0
R551	34.0
R551	68.0
R551	87.0
R551	41.0
R551	149.0
R551	148.0
R551	26.0
R551	20.0
R551	33.0
R551	7.0
R551	27.0
R551	128.0
R551	21.0
R551	136.0
R551	76.0
R551	84.0
R551	56.0
R551	57.0
R551	94.0
R551	74.0
R551	33.0
R551	40.0
R551	65.0
R551	100.0
R551	174.0
R551	65.0
R551	14.0
R551	60.0
R551	10.0
R551	41.0
R551	282.0
R551	90.0
R551	330.0
R551	293.0
R551	356.0
R551	457.0
R551	292.0
R551	414.0
R551	422.0
R551	277.0
R551	268.0
R551	275.0
R551	268.0
R551	701.0
R551	370.0
R551	85.0
R551	250.0
R551	33.0
R551	132.0
R551	517.0
R551	140.0
R551	331.0
R551	445.0
R551	386.0
R551	317.0
R551	532.0
R551	351.0
R551	248.0
R551	188.0
R551	314.0
R551	150.0
R552	6.0
R552	46.0
R552	624.0
R552	353.0
R552	43.0
R552	129.0
R552	375.0
R552	189.0
R552	23.0
R552	23.0
R552	85.0
R552	40.0
R552	12.0
R552	156.0
R552	1.0
R552	5.0
R552	27.0
R552	5.0
R552	2.0
R552	296.0
R552	11.0
R552	6.0
R552	60.0
R552	27.0
R552	3.0
R552	38.0
R552	74.0
R552	12.0
R552	141.0
R552	18.0
R552	550.0
R552	14.0
R552	17.0
R552	13.0
R552	64.0
R552	158.0
R552	1139.0
R552	45.0
R552	199.0
R552	8.0
R552	63.0
R552	63.0
R552	7.0
R552	531.0
R552	13.0
R552	12.0
R552	51.0
R552	311.0
R552	595.0
R552	46.0
R552	355.0
R552	143.0
R552	19.0
R552	98.0
R552	547.0
R552	137.0
R552	65.0
R552	85.0
R552	116.0
R552	82.0
R552	5.0
R552	72.0
R552	57.0
R552	7.0
R552	978.0
R552	8.0
R552	4.0
R552	84.0
R552	641.0
R552	1100.0
R552	81.0
R552	777.0
R552	513.0
R552	97.0
R552	281.0
R552	83.0
R552	1734.0
R552	98.0
R552	126.0
R552	241.0
R552	353.0
R552	706.0
R552	2.0
R552	65.0
R552	87.0
R552	4.0
R552	2897.0
R552	62.0
R552	19.0
R552	79.0
R552	1078.0
R552	1635.0
R552	103.0
R552	1028.0
R552	601.0
R552	80.0
R552	302.0
R552	61.0
R552	1334.0
R552	49.0
R552	99.0
R552	139.0
R552	189.0
R001	1770.0
R001	302.0
R001	6552.0
R001	9369.0
R001	6170.0
R001	5992.0
R002	197.0
R002	108.0
R002	2395.0
R002	2528.0
R002	1292.0
R002	863.0
R003	276.0
R003	45.0
R003	213.0
R003	237.0
R003	387.0
R004	424.0
R004	112.0
R004	127.0
R004	569.0
R004	617.0
R004	1047.0
R005	541.0
R005	131.0
R005	397.0
R005	592.0
R005	1195.0
R006	463.0
R006	121.0
R006	33.0
R006	513.0
R006	671.0
R006	1346.0
R007	405.0
R007	86.0
R007	121.0
R007	242.0
R007	391.0
R007	915.0
R008	363.0
R008	72.0
R008	593.0
R008	473.0
R008	832.0
R009	249.0
R009	89.0
R009	9.0
R009	553.0
R009	390.0
R009	657.0
R010	2838.0
R010	691.0
R010	6501.0
R010	5171.0
R010	7079.0
R010	6728.0
R011	6733.0
R011	514.0
R011	93.0
R011	420.0
R011	991.0
R011	4069.0
R011	1806.0
R011	337.0
R011	2741.0
R011	3298.0
R011	14916.0
R012	4091.0
R012	649.0
R012	1811.0
R012	12.0
R012	10419.0
R012	7147.0
R012	21127.0
R013	2560.0
R013	64.0
R013	2030.0
R013	9172.0
R013	114.0
R013	6017.0
R013	12058.0
R014	755.0
R014	101.0
R014	8574.0
R014	7216.0
R014	3830.0
R014	3865.0
R015	224.0
R015	261.0
R015	71.0
R015	10354.0
R015	1749.0
R015	3946.0
R015	4055.0
R015	1117.0
R016	435.0
R016	37.0
R016	246.0
R016	5459.0
R016	1596.0
R016	1607.0
R017	9769.0
R017	572.0
R017	253.0
R017	5731.0
R017	17650.0
R017	5127.0
R017	5395.0
R018	7572.0
R018	1903.0
R018	739.0
R018	33.0
R018	5995.0
R018	8140.0
R018	16377.0
R019	1934.0
R019	455.0
R019	330.0
R019	1488.0
R019	1774.0
R019	5098.0
R020	2444.0
R020	321.0
R020	6681.0
R020	37556.0
R020	8156.0
R020	7890.0
R021	1295.0
R021	235.0
R021	3153.0
R021	20468.0
R021	6837.0
R021	6644.0
R022	3965.0
R022	398.0
R022	2080.0
R022	16714.0
R022	1851.0
R022	11650.0
R022	21900.0
R023	4076.0
R023	365.0
R023	23.0
R023	18332.0
R023	9157.0
R023	22615.0
R024	2698.0
R024	598.0
R024	1549.0
R024	3969.0
R024	4018.0
R024	7454.0
R025	5263.0
R025	1132.0
R025	119.0
R025	2579.0
R025	6079.0
R025	6897.0
R025	13122.0
R027	1264.0
R027	128.0
R027	2859.0
R027	16836.0
R027	3219.0
R027	3098.0
R028	310.0
R028	917.0
R028	623.0
R028	9829.0
R028	3240.0
R028	2499.0
R028	1067.0
R029	1564.0
R029	190.0
R029	4828.0
R029	12970.0
R029	1007.0
R029	4542.0
R029	5418.0
R030	2073.0
R030	471.0
R030	2056.0
R030	8009.0
R030	4121.0
R030	4033.0
R031	2675.0
R031	250.0
R031	101.0
R031	447.0
R031	7999.0
R031	679.0
R031	6455.0
R031	16119.0
R032	2304.0
R032	2721.0
R032	2477.0
R032	20589.0
R032	9106.0
R032	12512.0
R033	4534.0
R033	932.0
R033	2078.0
R033	14171.0
R033	8470.0
R033	11116.0
R034	1538.0
R034	337.0
R034	201.0
R034	1844.0
R034	1466.0
R034	2588.0
R035	1788.0
R035	279.0
R035	0.0
R035	147.0
R035	93.0
R035	88.0
R035	182.0
R035	7281.0
R035	2948.0
R035	3207.0
R036	220.0
R036	10.0
R036	8.0
R036	205.0
R036	158.0
R036	292.0
R036	155.0
R036	487.0
R037	1211.0
R037	242.0
R037	563.0
R037	1069.0
R037	1487.0
R037	2536.0
R038	191.0
R038	26.0
R038	48.0
R038	245.0
R038	244.0
R038	329.0
R039	356.0
R039	67.0
R039	67.0
R039	225.0
R039	290.0
R039	658.0
R040	487.0
R040	126.0
R040	83.0
R040	418.0
R040	377.0
R040	863.0
R041	878.0
R041	105.0
R041	1348.0
R041	8685.0
R041	3645.0
R041	1943.0
R042	1025.0
R042	162.0
R042	6.0
R042	6186.0
R042	30.0
R042	243.0
R042	17.0
R042	13.0
R042	12.0
R042	343.0
R043	62.0
R043	7.0
R043	5.0
R043	2.0
R043	19.0
R043	19.0
R043	151.0
R043	676.0
R043	1895.0
R043	4552.0
R043	3322.0
R043	1390.0
R043	877.0
R043	939.0
R043	940.0
R043	848.0
R043	855.0
R043	873.0
R043	850.0
R043	712.0
R043	361.0
R043	239.0
R043	148.0
R043	156.0
R044	1306.0
R044	584.0
R044	1777.0
R044	19526.0
R044	78.0
R044	235.0
R044	495.0
R044	6006.0
R044	4470.0
R045	1240.0
R045	13.0
R045	5912.0
R045	268.0
R045	5127.0
R045	4026.0
R045	6442.0
R046	3975.0
R046	490.0
R046	4254.0
R046	26402.0
R046	11817.0
R046	17543.0
R047	1622.0
R047	216.0
R047	12237.0
R047	15787.0
R047	3334.0
R047	6193.0
R047	8628.0
R048	272.0
R048	77.0
R048	5176.0
R048	4196.0
R048	1084.0
R048	670.0
R049	1203.0
R049	156.0
R049	1606.0
R049	13383.0
R049	5101.0
R049	4980.0
R050	943.0
R050	231.0
R050	2452.0
R050	12312.0
R050	5202.0
R050	3929.0
R051	3067.0
R051	184.0
R051	2348.0
R051	16738.0
R051	7944.0
R051	8176.0
R052	524.0
R052	139.0
R052	713.0
R052	587.0
R052	1049.0
R053	1318.0
R053	285.0
R053	334.0
R053	3413.0
R053	2445.0
R053	3425.0
R054	295.0
R054	50.0
R054	1241.0
R054	6110.0
R054	1957.0
R054	1698.0
R055	9654.0
R055	1240.0
R055	3798.0
R055	9822.0
R055	9140.0
R055	22404.0
R056	754.0
R056	100.0
R056	418.0
R056	4429.0
R056	2456.0
R056	591.0
R056	2220.0
R057	3482.0
R057	514.0
R057	2308.0
R057	6828.0
R057	6430.0
R057	12242.0
R058	1448.0
R058	104.0
R058	157.0
R058	691.0
R058	576.0
R058	1285.0
R059	279.0
R059	2795.0
R059	95.0
R059	777.0
R059	785.0
R059	1855.0
R060	1476.0
R060	160.0
R060	19.0
R060	1093.0
R060	872.0
R060	1764.0
R061	917.0
R061	218.0
R061	30.0
R061	270.0
R061	690.0
R061	538.0
R061	514.0
R061	894.0
R062	4433.0
R062	901.0
R062	53.0
R062	3986.0
R062	4798.0
R062	9328.0
R062	33.0
R063	713.0
R063	144.0
R063	41.0
R063	589.0
R063	799.0
R063	1676.0
R064	596.0
R064	137.0
R064	235.0
R064	565.0
R064	639.0
R064	1501.0
R065	664.0
R065	431.0
R065	866.0
R065	1640.0
R065	2197.0
R066	260.0
R066	66.0
R066	412.0
R066	314.0
R066	455.0
R067	328.0
R067	91.0
R067	508.0
R067	360.0
R067	622.0
R068	369.0
R068	101.0
R068	346.0
R068	342.0
R068	751.0
R069	776.0
R069	121.0
R069	149.0
R069	863.0
R069	932.0
R069	1593.0
R070	0.0
R070	0.0
R070	0.0
R070	0.0
R070	0.0
R070	0.0
R079	261.0
R079	166.0
R079	7401.0
R079	4299.0
R079	3652.0
R079	1644.0
R080	1190.0
R080	130.0
R080	232.0
R080	1941.0
R080	7137.0
R080	3080.0
R080	3361.0
R081	2006.0
R081	1041.0
R081	3068.0
R081	9635.0
R081	3646.0
R081	5391.0
R082	927.0
R082	115.0
R082	469.0
R082	6094.0
R082	3085.0
R082	3289.0
R083	648.0
R083	53.0
R083	633.0
R083	6305.0
R083	2820.0
R083	2742.0
R084	4037.0
R084	506.0
R084	56.0
R084	5682.0
R084	18122.0
R084	11087.0
R084	12670.0
R085	1506.0
R085	104.0
R085	299.0
R085	3775.0
R085	2845.0
R085	4448.0
R086	3397.0
R086	92.0
R086	399.0
R086	5009.0
R086	5444.0
R086	5719.0
R087	204.0
R087	20.0
R087	492.0
R087	2181.0
R087	1014.0
R087	883.0
R088	56.0
R088	30.0
R088	259.0
R088	1068.0
R088	712.0
R088	358.0
R088	300.0
R089	211.0
R089	37.0
R089	31.0
R089	1482.0
R089	603.0
R089	0.0
R089	412.0
R090	442.0
R090	84.0
R090	139.0
R090	1181.0
R090	741.0
R090	694.0
R091	1466.0
R091	287.0
R091	526.0
R091	1405.0
R091	1350.0
R091	2696.0
R092	2839.0
R092	2852.0
R092	343.0
R092	1358.0
R092	2599.0
R092	4139.0
R093	2688.0
R093	683.0
R093	387.0
R093	1508.0
R093	2139.0
R093	4430.0
R094	2142.0
R094	24.0
R094	440.0
R094	312.0
R094	945.0
R094	1485.0
R094	3760.0
R095	3602.0
R095	638.0
R095	507.0
R095	1724.0
R095	2516.0
R095	6843.0
R096	2141.0
R096	579.0
R096	2010.0
R096	3469.0
R096	3917.0
R096	6547.0
R097	3464.0
R097	1069.0
R097	334.0
R097	2301.0
R097	79.0
R097	2048.0
R097	8483.0
R098	2722.0
R098	418.0
R098	398.0
R098	2334.0
R098	322.0
R098	2915.0
R098	6391.0
R099	1011.0
R099	206.0
R099	589.0
R099	5068.0
R099	1.0
R099	13.0
R099	0.0
R099	0.0
R099	1666.0
R099	2481.0
R100	314.0
R100	46.0
R100	0.0
R100	981.0
R100	642.0
R100	1640.0
R101	3762.0
R101	1068.0
R101	501.0
R101	4159.0
R101	4227.0
R101	7381.0
R102	3004.0
R102	788.0
R102	190.0
R102	352.0
R102	1615.0
R102	655.0
R102	502.0
R102	3722.0
R102	8.0
R102	5.0
R102	48.0
R102	659.0
R102	6792.0
R103	1460.0
R103	305.0
R103	56.0
R103	2550.0
R103	28.0
R103	49.0
R104	720.0
R104	216.0
R104	33.0
R104	1032.0
R104	889.0
R104	1603.0
R105	1556.0
R105	238.0
R105	998.0
R105	4073.0
R105	3098.0
R105	4413.0
R106	784.0
R106	285.0
R106	804.0
R106	910.0
R106	1880.0
R107	190.0
R107	2846.0
R107	958.0
R107	742.0
R107	610.0
R107	369.0
R107	575.0
R108	2108.0
R108	227.0
R108	1891.0
R108	11029.0
R108	5746.0
R108	6863.0
R109	279.0
R109	66.0
R109	300.0
R109	370.0
R109	693.0
R109	761.0
R110	1552.0
R110	290.0
R110	1197.0
R110	2047.0
R110	3723.0
R110	5416.0
R111	1795.0
R111	132.0
R111	1353.0
R111	5635.0
R111	3578.0
R111	5856.0
R112	786.0
R112	326.0
R112	108.0
R112	1199.0
R112	101.0
R112	50.0
R112	80.0
R112	88.0
R112	370.0
R112	717.0
R113	672.0
R113	124.0
R113	6132.0
R113	5606.0
R113	2969.0
R113	2707.0
R114	1161.0
R114	381.0
R114	10.0
R114	1954.0
R114	1144.0
R114	2576.0
R115	1238.0
R115	268.0
R115	316.0
R115	1531.0
R115	1461.0
R115	3278.0
R116	1554.0
R116	232.0
R116	2098.0
R116	12892.0
R116	4167.0
R116	6008.0
R117	530.0
R117	110.0
R117	162.0
R117	434.0
R117	444.0
R117	1166.0
R118	225.0
R118	28.0
R118	1362.0
R118	2135.0
R118	1216.0
R118	964.0
R119	527.0
R119	165.0
R119	0.0
R119	962.0
R119	1130.0
R119	1335.0
R120	2031.0
R120	618.0
R120	555.0
R120	581.0
R120	2343.0
R120	3555.0
R121	283.0
R121	130.0
R121	1792.0
R121	626.0
R121	731.0
R122	2075.0
R122	466.0
R122	581.0
R122	1415.0
R122	1783.0
R122	3209.0
R123	2072.0
R123	1588.0
R123	390.0
R123	2568.0
R123	1027.0
R123	3336.0
R124	865.0
R124	171.0
R124	411.0
R124	330.0
R124	211.0
R124	21.0
R124	812.0
R124	1539.0
R125	56.0
R125	21.0
R125	1088.0
R125	453.0
R125	8.0
R125	481.0
R126	1998.0
R126	269.0
R126	171.0
R126	1477.0
R126	1460.0
R126	3690.0
R127	1218.0
R127	244.0
R127	2308.0
R127	10750.0
R127	4380.0
R127	4316.0
R128	363.0
R128	78.0
R128	283.0
R128	403.0
R128	702.0
R128	942.0
R129	1585.0
R129	89.0
R129	8.0
R129	1060.0
R129	963.0
R129	1437.0
R129	3154.0
R130	366.0
R130	66.0
R130	596.0
R130	240.0
R130	351.0
R130	1477.0
R131	3023.0
R131	134.0
R131	5442.0
R131	7650.0
R131	6453.0
R131	6236.0
R132	5617.0
R132	529.0
R132	5521.0
R132	5029.0
R132	6696.0
R132	5944.0
R133	3680.0
R133	89.0
R133	941.0
R133	542.0
R133	563.0
R133	1148.0
R134	130.0
R134	169.0
R134	1712.0
R134	679.0
R134	1045.0
R134	1652.0
R135	495.0
R135	104.0
R135	346.0
R135	462.0
R135	1174.0
R135	1722.0
R136	1343.0
R136	171.0
R136	2037.0
R136	1770.0
R136	3092.0
R136	5649.0
R137	2601.0
R137	677.0
R137	445.0
R137	1955.0
R137	2504.0
R137	5131.0
R138	3131.0
R138	386.0
R138	5942.0
R138	8647.0
R138	8779.0
R138	12313.0
R139	700.0
R139	82.0
R139	1518.0
R139	6483.0
R139	2964.0
R139	2754.0
R140	412.0
R140	102.0
R140	3791.0
R140	2930.0
R140	1839.0
R140	1171.0
R141	1567.0
R141	205.0
R141	63.0
R141	1277.0
R141	49.0
R141	2012.0
R141	3093.0
R141	6614.0
R142	1971.0
R142	192.0
R142	4495.0
R142	2157.0
R142	3003.0
R142	5909.0
R143	1434.0
R143	167.0
R143	4930.0
R143	6530.0
R143	4420.0
R143	4883.0
R144	746.0
R144	95.0
R144	1640.0
R144	1816.0
R144	1575.0
R144	1749.0
R145	666.0
R145	148.0
R145	706.0
R145	735.0
R145	1196.0
R145	1632.0
R146	678.0
R146	285.0
R146	1313.0
R146	1157.0
R146	2089.0
R146	2005.0
R147	2583.0
R147	353.0
R147	1612.0
R147	1718.0
R147	4668.0
R147	6638.0
R148	931.0
R148	161.0
R148	110.0
R148	363.0
R148	663.0
R148	441.0
R148	10.0
R148	0.0
R148	33.0
R148	1011.0
R148	2234.0
R149	1357.0
R149	187.0
R149	667.0
R149	930.0
R149	2346.0
R149	3562.0
R150	246.0
R150	28.0
R150	569.0
R150	879.0
R150	948.0
R150	1033.0
R151	1239.0
R151	273.0
R151	2117.0
R151	1958.0
R151	3822.0
R151	4077.0
R152	486.0
R152	105.0
R152	286.0
R152	433.0
R152	873.0
R152	1331.0
R153	1484.0
R153	243.0
R153	1506.0
R153	1322.0
R153	2857.0
R153	4048.0
R154	924.0
R154	254.0
R154	936.0
R154	875.0
R154	1673.0
R154	2518.0
R155	771.0
R155	234.0
R155	698.0
R155	570.0
R155	1091.0
R155	1779.0
R156	515.0
R156	163.0
R156	533.0
R156	181.0
R156	759.0
R156	1954.0
R157	910.0
R157	239.0
R157	626.0
R157	704.0
R157	1594.0
R157	2423.0
R158	1093.0
R158	350.0
R158	3249.0
R158	2684.0
R158	8136.0
R158	6475.0
R159	541.0
R159	85.0
R159	1512.0
R159	2138.0
R159	1276.0
R159	1059.0
R160	1146.0
R160	113.0
R160	2500.0
R160	3813.0
R160	4134.0
R160	6639.0
R161	932.0
R161	264.0
R161	1066.0
R161	1305.0
R161	1823.0
R161	1707.0
R163	1764.0
R163	309.0
R163	1502.0
R163	8452.0
R163	10.0
R163	3935.0
R163	6039.0
R164	1280.0
R164	113.0
R164	5134.0
R164	4030.0
R164	4140.0
R164	4759.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R166	794.0
R166	77.0
R166	1744.0
R166	1959.0
R166	2272.0
R166	2910.0
R167	1937.0
R167	189.0
R167	3393.0
R167	2725.0
R167	3169.0
R167	4555.0
R168	4138.0
R168	569.0
R168	6012.0
R168	5423.0
R168	8118.0
R168	11462.0
R169	4807.0
R169	320.0
R169	2449.0
R169	2580.0
R169	3631.0
R169	4051.0
R170	4719.0
R170	358.0
R170	656.0
R170	18559.0
R170	16264.0
R170	847.0
R170	14743.0
R170	889.0
R170	38793.0
R171	1313.0
R171	90.0
R171	893.0
R171	980.0
R171	1717.0
R171	4386.0
R172	1538.0
R172	248.0
R172	213.0
R172	3780.0
R172	2547.0
R172	4358.0
R173	665.0
R173	203.0
R173	110.0
R173	477.0
R173	658.0
R173	110.0
R173	956.0
R173	2329.0
R174	1543.0
R174	198.0
R174	807.0
R174	968.0
R174	2094.0
R174	3848.0
R175	2258.0
R175	442.0
R175	7950.0
R175	9178.0
R175	7318.0
R175	8795.0
R176	5228.0
R176	2733.0
R176	6463.0
R176	7006.0
R176	8430.0
R176	6592.0
R177	1203.0
R177	159.0
R177	7189.0
R177	7522.0
R177	5643.0
R177	4649.0
R178	2175.0
R178	177.0
R178	1102.0
R178	6570.0
R178	9017.0
R178	8085.0
R178	10239.0
R179	7097.0
R179	743.0
R179	4625.0
R179	16291.0
R179	13540.0
R179	21592.0
R180	1540.0
R180	253.0
R180	3133.0
R180	2746.0
R180	3681.0
R180	4006.0
R181	1686.0
R181	397.0
R181	172.0
R181	278.0
R181	2393.0
R181	915.0
R181	1245.0
R181	3710.0
R182	2325.0
R182	219.0
R182	1908.0
R182	1162.0
R182	2126.0
R182	2679.0
R183	780.0
R183	222.0
R183	2088.0
R183	1145.0
R183	1995.0
R184	585.0
R184	172.0
R184	81.0
R184	633.0
R184	895.0
R184	943.0
R185	16.0
R185	8.0
R185	150.0
R185	31.0
R185	44.0
R185	47.0
R186	674.0
R186	37.0
R186	430.0
R186	57.0
R186	89.0
R186	2296.0
R186	142.0
R186	1125.0
R186	72.0
R186	1917.0
R187	501.0
R187	40.0
R187	274.0
R187	1839.0
R187	2998.0
R187	2567.0
R187	2826.0
R188	4988.0
R188	231.0
R188	1495.0
R188	218.0
R188	4110.0
R188	2924.0
R188	4146.0
R189	1659.0
R189	212.0
R189	337.0
R189	2092.0
R189	2146.0
R189	4263.0
R190	792.0
R190	111.0
R190	2477.0
R190	3542.0
R190	3169.0
R190	3679.0
R191	1038.0
R191	95.0
R191	729.0
R191	800.0
R191	1261.0
R191	2134.0
R192	966.0
R192	135.0
R192	1393.0
R192	964.0
R192	1512.0
R192	2184.0
R193	1556.0
R193	292.0
R193	727.0
R193	956.0
R193	2055.0
R193	2715.0
R194	999.0
R194	163.0
R194	238.0
R194	2789.0
R194	2194.0
R194	2950.0
R195	1744.0
R195	402.0
R195	1580.0
R195	3146.0
R195	3282.0
R195	4087.0
R196	1751.0
R196	354.0
R196	38.0
R196	1502.0
R196	1626.0
R196	3225.0
R197	1230.0
R197	258.0
R197	1892.0
R197	1420.0
R197	2008.0
R197	2371.0
R198	2069.0
R198	540.0
R198	456.0
R198	2676.0
R198	1118.0
R198	3448.0
R199	990.0
R199	256.0
R199	1050.0
R199	925.0
R199	1662.0
R200	1129.0
R200	140.0
R200	123.0
R200	1100.0
R200	754.0
R200	1187.0
R201	1729.0
R201	273.0
R201	172.0
R201	19.0
R201	1116.0
R201	2570.0
R201	4931.0
R201	6214.0
R202	1137.0
R202	81.0
R202	355.0
R202	1451.0
R202	1640.0
R202	3186.0
R203	463.0
R203	17.0
R203	6015.0
R203	2384.0
R203	2499.0
R204	1522.0
R204	390.0
R204	127.0
R204	1325.0
R204	1578.0
R204	3093.0
R205	989.0
R205	338.0
R205	4057.0
R205	2367.0
R205	2586.0
R206	480.0
R206	88.0
R206	1075.0
R206	1356.0
R206	1468.0
R206	1402.0
R207	764.0
R207	1087.0
R207	363.0
R207	1628.0
R207	1220.0
R207	1915.0
R208	3192.0
R208	1211.0
R208	235.0
R208	1919.0
R208	384.0
R208	207.0
R208	139.0
R208	972.0
R208	2075.0
R209	669.0
R209	134.0
R209	621.0
R209	738.0
R209	1555.0
R210	139.0
R210	25.0
R210	11.0
R210	146.0
R210	174.0
R210	322.0
R211	2750.0
R211	421.0
R211	317.0
R211	603.0
R211	3243.0
R211	3266.0
R211	153.0
R211	7488.0
R212	1576.0
R212	329.0
R212	83.0
R212	1828.0
R212	27.0
R212	22.0
R212	526.0
R212	916.0
R213	906.0
R213	146.0
R213	353.0
R213	149.0
R213	79.0
R213	198.0
R213	251.0
R213	1694.0
R214	481.0
R214	89.0
R214	490.0
R214	529.0
R214	1127.0
R215	1068.0
R215	192.0
R215	230.0
R215	1665.0
R215	1445.0
R215	3062.0
R216	725.0
R216	111.0
R216	9.0
R216	10.0
R216	0.0
R216	841.0
R216	677.0
R216	1685.0
R217	693.0
R217	149.0
R217	4964.0
R217	2378.0
R217	2229.0
R218	963.0
R218	194.0
R218	685.0
R218	945.0
R218	1662.0
R219	1474.0
R219	160.0
R219	262.0
R219	1357.0
R219	1035.0
R219	3375.0
R220	1087.0
R220	139.0
R220	118.0
R220	1555.0
R220	1042.0
R220	2077.0
R221	1426.0
R221	326.0
R221	205.0
R221	1754.0
R221	1996.0
R221	3429.0
R222	2218.0
R222	399.0
R222	1168.0
R222	1548.0
R222	4143.0
R222	6349.0
R223	2532.0
R223	596.0
R223	186.0
R223	1723.0
R223	2113.0
R223	4544.0
R224	932.0
R224	104.0
R224	191.0
R224	1324.0
R224	980.0
R224	2095.0
R225	195.0
R225	27.0
R225	874.0
R225	490.0
R225	73.0
R225	617.0
R226	272.0
R226	71.0
R226	12.0
R226	327.0
R226	292.0
R226	616.0
R227	188.0
R227	24.0
R227	261.0
R227	2384.0
R227	689.0
R227	645.0
R228	1594.0
R228	3875.0
R228	545.0
R228	1305.0
R228	1451.0
R228	2533.0
R229	651.0
R229	127.0
R229	2429.0
R229	884.0
R229	1874.0
R230	266.0
R230	315.0
R230	6.0
R230	124.0
R230	383.0
R230	714.0
R231	1287.0
R231	115.0
R231	491.0
R231	1033.0
R231	1048.0
R231	2414.0
R232	995.0
R232	291.0
R232	419.0
R232	799.0
R232	954.0
R232	1698.0
R233	766.0
R233	211.0
R233	1189.0
R233	954.0
R233	1465.0
R234	368.0
R234	60.0
R234	1201.0
R234	690.0
R234	1038.0
R235	4459.0
R235	671.0
R235	634.0
R235	2376.0
R235	3195.0
R235	7384.0
R236	1062.0
R236	267.0
R236	166.0
R236	1029.0
R236	1066.0
R236	2096.0
R237	297.0
R237	104.0
R237	451.0
R237	408.0
R237	729.0
R238	6367.0
R238	1139.0
R238	491.0
R238	2200.0
R238	2309.0
R238	4259.0
R239	834.0
R239	145.0
R239	20.0
R239	1432.0
R239	952.0
R239	1971.0
R240	1601.0
R240	222.0
R240	716.0
R240	9048.0
R240	4407.0
R240	4292.0
R241	657.0
R241	68.0
R241	134.0
R241	112.0
R241	0.0
R241	74.0
R241	138.0
R241	365.0
R242	1793.0
R242	130.0
R242	189.0
R242	863.0
R242	806.0
R242	1435.0
R243	1016.0
R243	295.0
R243	1588.0
R243	1523.0
R243	2281.0
R244	1299.0
R244	268.0
R244	137.0
R244	45.0
R244	905.0
R244	367.0
R244	1439.0
R244	1639.0
R244	609.0
R246	100.0
R246	23.0
R246	628.0
R246	253.0
R246	295.0
R247	259.0
R247	30.0
R247	56.0
R247	655.0
R247	348.0
R247	565.0
R248	4122.0
R248	532.0
R248	1254.0
R248	756.0
R248	4031.0
R248	899.0
R248	5902.0
R248	7974.0
R249	1810.0
R249	338.0
R249	276.0
R249	1186.0
R249	1108.0
R249	2387.0
R250	869.0
R250	244.0
R250	3307.0
R250	1190.0
R250	2036.0
R251	1075.0
R251	59.0
R251	38.0
R251	2924.0
R251	1697.0
R251	2782.0
R252	943.0
R252	106.0
R252	19.0
R252	3103.0
R252	1564.0
R252	2791.0
R253	460.0
R253	114.0
R253	34.0
R253	923.0
R253	527.0
R253	963.0
R254	1350.0
R254	242.0
R254	135.0
R254	685.0
R254	1263.0
R254	2690.0
R255	497.0
R255	112.0
R255	52.0
R255	260.0
R255	233.0
R255	417.0
R255	1172.0
R256	818.0
R256	91.0
R256	199.0
